,driverid,Total Miles,model,Model Miles,truckid,event,latitude,longitude,city,state,velocity,event_ind,idling_ind,COUNTY,County,TOTAL_CRASHES,ROAD_MILES,Danger,event_weight
2676,A34,655656,Freightliner,3228841,A34,normal,34.500831,-117.185876,Apple Valley,California,0,0,1,,,,,1.0,0.0
2677,A34,655656,Freightliner,3228841,A34,normal,33.663357,-116.310009,La Quinta,California,74,0,0,,,,,1.0,0.0
2678,A34,655656,Freightliner,3228841,A34,normal,38.799703,-121.720574,Knights Landing,California,15,0,0,,,,,1.0,0.0
2679,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,48,0,0,,,,,1.0,0.0
2680,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2681,A34,655656,Freightliner,3228841,A34,lane departure,38.440467,-122.714431,Santa Rosa,California,74,1,0,,,,,1.0,1.0
2682,A34,655656,Freightliner,3228841,A34,normal,33.663357,-116.310009,La Quinta,California,61,0,0,,,,,1.0,0.0
2683,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,46,0,0,,,,,1.0,0.0
2684,A34,655656,Freightliner,3228841,A34,normal,34.500831,-117.185876,Apple Valley,California,40,0,0,,,,,1.0,0.0
2685,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2686,A34,655656,Freightliner,3228841,A34,normal,38.799703,-121.720574,Knights Landing,California,66,0,0,,,,,1.0,0.0
2687,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2688,A34,655656,Freightliner,3228841,A34,normal,39.409608,-123.355566,Willits,California,75,0,0,,,,,1.0,0.0
2689,A34,655656,Freightliner,3228841,A34,normal,39.409608,-123.355566,Willits,California,55,0,0,,,,,1.0,0.0
2690,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,55,0,0,,,,,1.0,0.0
2691,A34,655656,Freightliner,3228841,A34,normal,38.799703,-121.720574,Knights Landing,California,52,0,0,,,,,1.0,0.0
2692,A34,655656,Freightliner,3228841,A34,normal,36.977173,-121.899402,Aptos,California,38,0,0,,,,,1.0,0.0
2693,A34,655656,Freightliner,3228841,A34,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1,,,,,1.0,0.0
2694,A34,655656,Freightliner,3228841,A34,normal,40.563763,-122.238892,Palo Cedro,California,21,0,0,,,,,1.0,0.0
2695,A34,655656,Freightliner,3228841,A34,normal,36.471865,-6.196595,San Fernando,California,0,0,1,,,,,1.0,0.0
2696,A34,655656,Freightliner,3228841,A34,unsafe tail distance,38.440467,-122.714431,Santa Rosa,California,27,1,0,,,,,1.0,1.0
2697,A34,655656,Freightliner,3228841,A34,normal,34.500831,-117.185876,Apple Valley,California,42,0,0,,,,,1.0,0.0
2698,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,46,0,0,,,,,1.0,0.0
2699,A34,655656,Freightliner,3228841,A34,normal,36.977173,-121.899402,Aptos,California,0,0,1,,,,,1.0,0.0
2700,A34,655656,Freightliner,3228841,A34,normal,38.799703,-121.720574,Knights Landing,California,60,0,0,,,,,1.0,0.0
2701,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2702,A34,655656,Freightliner,3228841,A34,normal,40.563763,-122.238892,Palo Cedro,California,71,0,0,,,,,1.0,0.0
2703,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,36,0,0,,,,,1.0,0.0
2704,A34,655656,Freightliner,3228841,A34,normal,40.563763,-122.238892,Palo Cedro,California,33,0,0,,,,,1.0,0.0
2705,A34,655656,Freightliner,3228841,A34,normal,33.663357,-116.310009,La Quinta,California,0,0,1,,,,,1.0,0.0
2706,A34,655656,Freightliner,3228841,A34,normal,36.977173,-121.899402,Aptos,California,40,0,0,,,,,1.0,0.0
2707,A34,655656,Freightliner,3228841,A34,normal,40.58654,-122.391675,Redding,California,48,0,0,,,,,1.0,0.0
2708,A34,655656,Freightliner,3228841,A34,normal,36.471865,-6.196595,San Fernando,California,0,0,1,,,,,1.0,0.0
2709,A34,655656,Freightliner,3228841,A34,normal,34.500831,-117.185876,Apple Valley,California,66,0,0,,,,,1.0,0.0
2710,A34,655656,Freightliner,3228841,A34,normal,36.471865,-6.196595,San Fernando,California,0,0,1,,,,,1.0,0.0
2711,A34,655656,Freightliner,3228841,A34,normal,36.471865,-6.196595,San Fernando,California,56,0,0,,,,,1.0,0.0
2712,A34,655656,Freightliner,3228841,A34,normal,40.58654,-122.391675,Redding,California,72,0,0,,,,,1.0,0.0
2713,A34,655656,Freightliner,3228841,A34,unsafe tail distance,40.58654,-122.391675,Redding,California,53,1,0,,,,,1.0,1.0
2714,A34,655656,Freightliner,3228841,A34,normal,36.977173,-121.899402,Aptos,California,0,0,1,,,,,1.0,0.0
2715,A34,655656,Freightliner,3228841,A34,normal,40.563763,-122.238892,Palo Cedro,California,0,0,1,,,,,1.0,0.0
2716,A34,655656,Freightliner,3228841,A34,unsafe following distance,40.563763,-122.238892,Palo Cedro,California,37,1,0,,,,,1.0,1.0
2717,A34,655656,Freightliner,3228841,A34,normal,36.977173,-121.899402,Aptos,California,0,0,1,,,,,1.0,0.0
2718,A34,655656,Freightliner,3228841,A34,normal,39.409608,-123.355566,Willits,California,60,0,0,,,,,1.0,0.0
2719,A34,655656,Freightliner,3228841,A34,normal,38.440467,-122.714431,Santa Rosa,California,55,0,0,,,,,1.0,0.0
2720,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
2721,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,75,0,0,,,,,1.0,0.0
2722,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,32,0,0,,,,,1.0,0.0
2723,A35,637069,Ford,12941439,A35,normal,36.852455,-121.401602,Hollister,California,25,0,0,,,,,1.0,0.0
2724,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,0,0,1,,,,,1.0,0.0
2725,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,0,0,1,,,,,1.0,0.0
2726,A35,637069,Ford,12941439,A35,normal,34.136119,-117.865339,Glendora,California,23,0,0,,,,,1.0,0.0
2727,A35,637069,Ford,12941439,A35,normal,34.953034,-120.435719,Santa Maria,California,0,0,1,,,,,1.0,0.0
2728,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,21,0,0,,,,,1.0,0.0
2729,A35,637069,Ford,12941439,A35,normal,39.017396,-122.057748,Arbuckle,California,34,0,0,,,,,1.0,0.0
2730,A35,637069,Ford,12941439,A35,normal,39.017396,-122.057748,Arbuckle,California,54,0,0,,,,,1.0,0.0
2731,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2732,A35,637069,Ford,12941439,A35,normal,34.136119,-117.865339,Glendora,California,35,0,0,,,,,1.0,0.0
2733,A35,637069,Ford,12941439,A35,normal,34.136119,-117.865339,Glendora,California,40,0,0,,,,,1.0,0.0
2734,A35,637069,Ford,12941439,A35,normal,34.953034,-120.435719,Santa Maria,California,0,0,1,,,,,1.0,0.0
2735,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
2736,A35,637069,Ford,12941439,A35,normal,37.77493,-122.419416,San Francisco,California,31,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
2737,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,39,0,0,,,,,1.0,0.0
2738,A35,637069,Ford,12941439,A35,normal,37.77493,-122.419416,San Francisco,California,0,0,1,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
2739,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,56,0,0,,,,,1.0,0.0
2740,A35,637069,Ford,12941439,A35,normal,36.852455,-121.401602,Hollister,California,0,0,1,,,,,1.0,0.0
2741,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,45,0,0,,,,,1.0,0.0
2742,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,69,0,0,,,,,1.0,0.0
2743,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2744,A35,637069,Ford,12941439,A35,normal,39.017396,-122.057748,Arbuckle,California,16,0,0,,,,,1.0,0.0
2745,A35,637069,Ford,12941439,A35,normal,37.962146,-122.345526,San Pablo,California,75,0,0,,,,,1.0,0.0
2746,A35,637069,Ford,12941439,A35,normal,38.716687,-121.364422,Antelope,California,37,0,0,,,,,1.0,0.0
2747,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,19,0,0,,,,,1.0,0.0
2748,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2749,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2750,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,66,0,0,,,,,1.0,0.0
2751,A35,637069,Ford,12941439,A35,normal,34.953034,-120.435719,Santa Maria,California,23,0,0,,,,,1.0,0.0
2752,A35,637069,Ford,12941439,A35,normal,37.77493,-122.419416,San Francisco,California,58,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
2753,A35,637069,Ford,12941439,A35,normal,37.962146,-122.345526,San Pablo,California,27,0,0,,,,,1.0,0.0
2754,A35,637069,Ford,12941439,A35,normal,34.136119,-117.865339,Glendora,California,24,0,0,,,,,1.0,0.0
2755,A35,637069,Ford,12941439,A35,normal,37.962146,-122.345526,San Pablo,California,0,0,1,,,,,1.0,0.0
2756,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0,,,,,1.0,0.0
2757,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,26,0,0,,,,,1.0,0.0
2758,A35,637069,Ford,12941439,A35,normal,39.017396,-122.057748,Arbuckle,California,0,0,1,,,,,1.0,0.0
2759,A35,637069,Ford,12941439,A35,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
2760,A35,637069,Ford,12941439,A35,unsafe following distance,38.716687,-121.364422,Antelope,California,21,1,0,,,,,1.0,1.0
2761,A35,637069,Ford,12941439,A35,lane departure,34.953034,-120.435719,Santa Maria,California,45,1,0,,,,,1.0,1.0
2762,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,67,0,0,,,,,1.0,0.0
2763,A35,637069,Ford,12941439,A35,lane departure,39.409608,-123.355566,Willits,California,48,1,0,,,,,1.0,1.0
2764,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
2765,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,42,0,0,,,,,1.0,0.0
2766,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,41,0,0,,,,,1.0,0.0
2767,A35,637069,Ford,12941439,A35,normal,37.968812,-121.668008,Knightsen,California,0,0,1,,,,,1.0,0.0
2768,A35,637069,Ford,12941439,A35,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
2769,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
2770,A35,637069,Ford,12941439,A35,normal,34.953034,-120.435719,Santa Maria,California,41,0,0,,,,,1.0,0.0
2771,A35,637069,Ford,12941439,A35,unsafe following distance,38.716687,-121.364422,Antelope,California,0,1,1,,,,,1.0,1.0
2772,A35,637069,Ford,12941439,A35,normal,37.962146,-122.345526,San Pablo,California,26,0,0,,,,,1.0,0.0
2773,A35,637069,Ford,12941439,A35,lane departure,39.409608,-123.355566,Willits,California,48,1,0,,,,,1.0,1.0
2774,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
2775,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,53,0,0,,,,,1.0,0.0
2776,A35,637069,Ford,12941439,A35,normal,34.953034,-120.435719,Santa Maria,California,0,0,1,,,,,1.0,0.0
2777,A35,637069,Ford,12941439,A35,normal,37.77493,-122.419416,San Francisco,California,52,0,0,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
2778,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,54,0,0,,,,,1.0,0.0
2779,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,68,0,0,,,,,1.0,0.0
2780,A35,637069,Ford,12941439,A35,normal,38.716687,-121.364422,Antelope,California,0,0,1,,,,,1.0,0.0
2781,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2782,A35,637069,Ford,12941439,A35,overspeed,38.440467,-122.714431,Santa Rosa,California,81,1,0,,,,,1.0,1.0
2783,A35,637069,Ford,12941439,A35,normal,34.953034,-120.435719,Santa Maria,California,48,0,0,,,,,1.0,0.0
2784,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,42,0,0,,,,,1.0,0.0
2785,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,50,0,0,,,,,1.0,0.0
2786,A35,637069,Ford,12941439,A35,normal,37.962146,-122.345526,San Pablo,California,32,0,0,,,,,1.0,0.0
2787,A35,637069,Ford,12941439,A35,normal,34.136119,-117.865339,Glendora,California,74,0,0,,,,,1.0,0.0
2788,A35,637069,Ford,12941439,A35,normal,38.440467,-122.714431,Santa Rosa,California,21,0,0,,,,,1.0,0.0
2789,A35,637069,Ford,12941439,A35,normal,39.017396,-122.057748,Arbuckle,California,64,0,0,,,,,1.0,0.0
2790,A35,637069,Ford,12941439,A35,normal,37.962146,-122.345526,San Pablo,California,39,0,0,,,,,1.0,0.0
2791,A35,637069,Ford,12941439,A35,unsafe following distance,38.716687,-121.364422,Antelope,California,43,1,0,,,,,1.0,1.0
2792,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,0,0,1,,,,,1.0,0.0
2793,A35,637069,Ford,12941439,A35,unsafe tail distance,37.962146,-122.345526,San Pablo,California,15,1,0,,,,,1.0,1.0
2794,A35,637069,Ford,12941439,A35,overspeed,39.017396,-122.057748,Arbuckle,California,89,1,0,,,,,1.0,1.0
2795,A35,637069,Ford,12941439,A35,normal,38.716687,-121.364422,Antelope,California,75,0,0,,,,,1.0,0.0
2796,A35,637069,Ford,12941439,A35,normal,38.716687,-121.364422,Antelope,California,18,0,0,,,,,1.0,0.0
2797,A35,637069,Ford,12941439,A35,normal,39.017396,-122.057748,Arbuckle,California,46,0,0,,,,,1.0,0.0
2798,A35,637069,Ford,12941439,A35,normal,37.77493,-122.419416,San Francisco,California,0,0,1,SF,San Francisco,1712.0,33.5,2.022089552238806,0.0
2799,A35,637069,Ford,12941439,A35,normal,39.409608,-123.355566,Willits,California,49,0,0,,,,,1.0,0.0
2800,A36,649314,Ford,12941439,A36,normal,38.440467,-122.714431,Santa Rosa,California,48,0,0,,,,,1.0,0.0
2801,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,55,0,0,,,,,1.0,0.0
2802,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,34,0,0,,,,,1.0,0.0
2803,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
2804,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,35,0,0,,,,,1.0,0.0
2805,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,44,0,0,,,,,1.0,0.0
2806,A36,649314,Ford,12941439,A36,normal,33.846404,-118.046731,La Palma,California,51,0,0,,,,,1.0,0.0
2807,A36,649314,Ford,12941439,A36,normal,38.297538,-122.286865,Napa,California,74,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
2808,A36,649314,Ford,12941439,A36,normal,38.297538,-122.286865,Napa,California,59,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
2809,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,16,0,0,,,,,1.0,0.0
2810,A36,649314,Ford,12941439,A36,normal,34.019454,-118.491191,Santa Monica,California,53,0,0,,,,,1.0,0.0
2811,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,46,0,0,,,,,1.0,0.0
2812,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,50,0,0,,,,,1.0,0.0
2813,A36,649314,Ford,12941439,A36,normal,38.440467,-122.714431,Santa Rosa,California,39,0,0,,,,,1.0,0.0
2814,A36,649314,Ford,12941439,A36,normal,34.019454,-118.491191,Santa Monica,California,16,0,0,,,,,1.0,0.0
2815,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,61,0,0,,,,,1.0,0.0
2816,A36,649314,Ford,12941439,A36,normal,38.716687,-121.364422,Antelope,California,75,0,0,,,,,1.0,0.0
2817,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,18,0,0,,,,,1.0,0.0
2818,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,46,0,0,,,,,1.0,0.0
2819,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,73,0,0,,,,,1.0,0.0
2820,A36,649314,Ford,12941439,A36,lane departure,34.019454,-118.491191,Santa Monica,California,0,1,1,,,,,1.0,1.0
2821,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,55,0,0,,,,,1.0,0.0
2822,A36,649314,Ford,12941439,A36,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0,,,,,1.0,0.0
2823,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,23,0,0,,,,,1.0,0.0
2824,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,0,0,1,,,,,1.0,0.0
2825,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,16,0,0,,,,,1.0,0.0
2826,A36,649314,Ford,12941439,A36,normal,33.846404,-118.046731,La Palma,California,40,0,0,,,,,1.0,0.0
2827,A36,649314,Ford,12941439,A36,normal,38.716687,-121.364422,Antelope,California,19,0,0,,,,,1.0,0.0
2828,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,0,0,1,,,,,1.0,0.0
2829,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,42,0,0,,,,,1.0,0.0
2830,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,21,0,0,,,,,1.0,0.0
2831,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,32,0,0,,,,,1.0,0.0
2832,A36,649314,Ford,12941439,A36,normal,38.297538,-122.286865,Napa,California,0,0,1,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
2833,A36,649314,Ford,12941439,A36,normal,38.297538,-122.286865,Napa,California,58,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
2834,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,24,0,0,,,,,1.0,0.0
2835,A36,649314,Ford,12941439,A36,normal,34.019454,-118.491191,Santa Monica,California,18,0,0,,,,,1.0,0.0
2836,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,55,0,0,,,,,1.0,0.0
2837,A36,649314,Ford,12941439,A36,normal,38.440467,-122.714431,Santa Rosa,California,75,0,0,,,,,1.0,0.0
2838,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,40,0,0,,,,,1.0,0.0
2839,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,21,0,0,,,,,1.0,0.0
2840,A36,649314,Ford,12941439,A36,normal,33.846404,-118.046731,La Palma,California,45,0,0,,,,,1.0,0.0
2841,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,42,0,0,,,,,1.0,0.0
2842,A36,649314,Ford,12941439,A36,lane departure,37.957702,-121.29078,Stockton,California,24,1,0,,,,,1.0,1.0
2843,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,39,0,0,,,,,1.0,0.0
2844,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,41,0,0,,,,,1.0,0.0
2845,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,57,0,0,,,,,1.0,0.0
2846,A36,649314,Ford,12941439,A36,normal,38.440467,-122.714431,Santa Rosa,California,0,0,1,,,,,1.0,0.0
2847,A36,649314,Ford,12941439,A36,normal,33.683947,-117.794694,Irvine,California,65,0,0,,,,,1.0,0.0
2848,A36,649314,Ford,12941439,A36,normal,38.297538,-122.286865,Napa,California,33,0,0,NAP,Napa,665.0,111.9,1.1188561215370867,0.0
2849,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,28,0,0,,,,,1.0,0.0
2850,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,68,0,0,,,,,1.0,0.0
2851,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,34,0,0,,,,,1.0,0.0
2852,A36,649314,Ford,12941439,A36,normal,38.716687,-121.364422,Antelope,California,62,0,0,,,,,1.0,0.0
2853,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,46,0,0,,,,,1.0,0.0
2854,A36,649314,Ford,12941439,A36,lane departure,33.846404,-118.046731,La Palma,California,55,1,0,,,,,1.0,1.0
2855,A36,649314,Ford,12941439,A36,normal,38.130197,-121.272447,Lodi,California,50,0,0,,,,,1.0,0.0
2856,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,61,0,0,,,,,1.0,0.0
2857,A36,649314,Ford,12941439,A36,normal,33.683947,-117.794694,Irvine,California,61,0,0,,,,,1.0,0.0
2858,A36,649314,Ford,12941439,A36,normal,34.579434,-118.116461,Palmdale,California,17,0,0,,,,,1.0,0.0
2859,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,54,0,0,,,,,1.0,0.0
2860,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,22,0,0,,,,,1.0,0.0
2861,A36,649314,Ford,12941439,A36,normal,34.019454,-118.491191,Santa Monica,California,21,0,0,,,,,1.0,0.0
2862,A36,649314,Ford,12941439,A36,normal,38.716687,-121.364422,Antelope,California,16,0,0,,,,,1.0,0.0
2863,A36,649314,Ford,12941439,A36,normal,32.811161,-115.380264,Holtville,California,41,0,0,,,,,1.0,0.0
2864,A36,649314,Ford,12941439,A36,normal,34.019454,-118.491191,Santa Monica,California,61,0,0,,,,,1.0,0.0
2865,A36,649314,Ford,12941439,A36,normal,37.957702,-121.29078,Stockton,California,23,0,0,,,,,1.0,0.0
2866,A36,649314,Ford,12941439,A36,normal,33.846404,-118.046731,La Palma,California,18,0,0,,,,,1.0,0.0
2867,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,37,0,0,,,,,1.0,0.0
2868,A36,649314,Ford,12941439,A36,normal,32.811161,-115.380264,Holtville,California,45,0,0,,,,,1.0,0.0
2869,A36,649314,Ford,12941439,A36,normal,41.526509,-124.038407,Klamath,California,31,0,0,,,,,1.0,0.0
2870,A36,649314,Ford,12941439,A36,normal,38.440467,-122.714431,Santa Rosa,California,31,0,0,,,,,1.0,0.0
2871,A36,649314,Ford,12941439,A36,normal,38.716687,-121.364422,Antelope,California,41,0,0,,,,,1.0,0.0
2872,A36,649314,Ford,12941439,A36,normal,39.409608,-123.355566,Willits,California,69,0,0,,,,,1.0,0.0
2873,A36,649314,Ford,12941439,A36,normal,34.019454,-118.491191,Santa Monica,California,68,0,0,,,,,1.0,0.0
